hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,isMix,color1,color2,outcome
true,Cat,F,false,96,Domestic Shorthair,,true,Black,White,Transfer
false,Cat,F,true,12,Domestic Medium Hair,,true,Brown Tabby,,Transfer
true,Dog,M,false,11,Chihuahua Shorthair,,true,Tan,,Adoption
true,Dog,M,true,60,Labrador Retriever,,true,Gold,,Adoption
true,Cat,M,false,6,Domestic Shorthair,,true,Cream Tabby,,Transfer
false,Cat,M,true,24,Domestic Medium Hair,,true,Blue Tabby,,Transfer
true,Cat,M,false,96,Japanese Bobtail,,true,White,Blue,Euthanasia
true,Cat,F,true,1,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,false,60,Domestic Shorthair,,true,Blue,White,Adoption
true,Dog,M,false,24,Rottweiler,,true,Black,Tan,Return_to_owner
true,Dog,M,true,84,American Bulldog,,true,White,Tan,Return_to_owner
true,Dog,M,false,24,Golden Retriever,,false,Yellow,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,108,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,108,Beagle,,true,Tricolor,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
true,Cat,M,false,6,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,24,Dachshund,Chihuahua Shorthair,false,Red,,Adoption
true,Dog,F,true,12,Pit Bull,,true,White,Black,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
false,Dog,F,true,2,Australian Cattle Dog,,true,Brown,White,Transfer
false,Cat,F,false,12,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,72,Labrador Retriever,,true,Chocolate,,Transfer
true,Dog,M,true,48,Pit Bull,,true,White,Black,Return_to_owner
false,Cat,F,true,1,Domestic Medium Hair,,true,Brown Tabby,,Euthanasia
true,Dog,M,false,12,Yorkshire Terrier,Chihuahua Longhair,false,White,Tan,Adoption
true,Dog,F,false,12,Australian Cattle Dog,Catahoula,false,Blue Merle,,Transfer
true,Dog,M,false,60,Chihuahua Shorthair,,true,White,Brown,Adoption
true,Dog,M,false,10,Chihuahua Shorthair,Dachshund,false,Brown Brindle,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,,Died
true,Cat,F,false,48,Domestic Medium Hair,,true,Blue Tabby,White,Euthanasia
false,Dog,M,true,0,German Shepherd,,true,Black,White,Transfer
true,Dog,F,false,12,Miniature Poodle,,true,Tan,,Return_to_owner
true,Dog,M,false,24,Chow Chow,Labrador Retriever,false,Brown,,Adoption
true,Cat,F,false,108,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,true,11,Staffordshire,,true,Blue,White,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Tortie,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Cat,F,false,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,12,Labrador Retriever,,false,Black,White,Return_to_owner
false,Cat,F,true,1,Domestic Shorthair,,true,Calico,White,Euthanasia
true,Dog,M,false,24,Pit Bull,,true,White,Brown Brindle,Euthanasia
false,Cat,,,12,Domestic Shorthair,,true,Blue,White,Euthanasia
false,Dog,M,false,2,Cocker Spaniel,,true,Brown,,Adoption
true,Dog,M,false,24,Labrador Retriever,,true,Brown,,Transfer
true,Dog,M,true,12,American Bulldog,,true,White,Brown,Return_to_owner
true,Cat,M,false,72,Domestic Medium Hair,,true,Black,White,Transfer
true,Dog,M,false,24,German Shepherd,,false,Tan,Black,Return_to_owner
true,Dog,F,false,2,Labrador Retriever,,true,Black,White,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,Black,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Blue Tabby,,Transfer
false,Cat,,,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Cat,F,true,12,Domestic Shorthair,,true,Blue,,Transfer
true,Dog,F,false,10,Pit Bull,,true,Brown,White,Adoption
true,Dog,M,true,48,Boxer,,true,Brown Brindle,,Return_to_owner
false,Dog,F,true,5,Chihuahua Shorthair,,true,Tan,,Transfer
false,Dog,F,true,0,Labrador Retriever,,true,Black,White,Transfer
true,Dog,F,false,36,German Shepherd,,true,Brown,Black,Transfer
false,Dog,F,false,48,Jack Russell Terrier,,true,White,,Transfer
true,Cat,M,true,3,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,F,true,1,Domestic Shorthair,,true,Orange Tabby,,Transfer
false,Cat,M,false,2,Domestic Medium Hair,,true,Brown Tabby,White,Adoption
false,Cat,,,24,Domestic Shorthair,,true,White,Gray,Euthanasia
true,Dog,F,false,120,Boxer,English Bulldog,false,Brown Brindle,White,Adoption
true,Dog,F,true,24,Tibetan Spaniel,,true,Red,,Transfer
true,Dog,M,false,12,Pit Bull,,true,Tan,White,Adoption
true,Dog,M,false,12,Pit Bull,,true,Black,White,Transfer
false,Cat,F,true,96,Domestic Longhair,,true,Tortie,,Euthanasia
true,Dog,M,false,60,Chihuahua Shorthair,,true,Yellow Brindle,,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,Black,,Adoption
true,Dog,F,true,24,Australian Shepherd,,true,Brown Merle,,Transfer
false,Cat,F,true,24,Domestic Longhair,,true,Orange Tabby,,Transfer
false,Cat,,,12,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,M,false,1,Chihuahua Shorthair,,true,Sable,Black,Adoption
true,Dog,M,false,5,Labrador Retriever,Chow Chow,false,Black,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,F,false,12,Domestic Medium Hair,,true,Calico,,Adoption
false,Cat,M,true,3,Domestic Medium Hair,,true,Gray Tabby,,Transfer
true,Dog,M,true,24,Standard Poodle,,false,Black,,Adoption
true,Dog,M,false,36,Border Collie,,false,Black,White,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,White,Adoption
true,Dog,F,false,60,Labrador Retriever,,true,Black,White,Return_to_owner
false,Dog,F,true,0,Labrador Retriever,,true,White,,Transfer
false,Cat,F,true,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Dog,F,true,96,Rottweiler,,true,Black,Tan,Return_to_owner
false,Dog,M,false,12,Chihuahua Shorthair,,true,White,Black,Adoption
false,Cat,F,false,3,Domestic Shorthair,,true,Blue,,Return_to_owner
true,Dog,F,false,24,Chihuahua Shorthair,,true,Black,,Return_to_owner
false,Cat,M,true,2,Domestic Shorthair,,false,Brown Tabby,,Transfer
true,Dog,M,false,24,German Shepherd,,true,Black,Tan,Return_to_owner
true,Cat,F,false,3,Domestic Shorthair,,true,Tortie,,Adoption
true,Cat,M,false,60,Domestic Medium Hair,,true,Blue Tabby,White,Transfer
false,Cat,M,false,12,Domestic Shorthair,,true,Cream Tabby,White,Adoption
true,Dog,F,false,144,Toy Poodle,,true,White,Black,Return_to_owner
true,Cat,M,false,5,Domestic Medium Hair,,true,Black,White,Transfer
true,Dog,F,false,12,Pit Bull,,true,Brown,Tan,Return_to_owner
true,Dog,F,false,12,Chihuahua Shorthair,,true,Black,White,Adoption
false,Cat,F,false,3,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,72,Pit Bull,,true,White,Brown Brindle,Return_to_owner
true,Dog,M,false,24,American Bulldog,,true,White,Black,Adoption
true,Dog,F,false,36,Boxer,,true,White,Brown Brindle,Return_to_owner
true,Cat,F,false,3,Domestic Shorthair,,true,Cream Tabby,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair,,true,Black,White,Euthanasia
true,Dog,M,false,144,Jack Russell Terrier,,true,Tricolor,,Return_to_owner
false,Cat,F,true,12,Domestic Shorthair,,true,White,,Transfer
true,Cat,F,false,3,Domestic Shorthair,,true,Tortie,,Adoption
true,Dog,F,false,36,Boston Terrier,,true,Black,White,Return_to_owner
true,Cat,F,false,48,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,true,7,Pit Bull,,true,Black,White,Return_to_owner
true,Dog,M,false,96,Italian Greyhound,,false,Black,White,Transfer
true,Dog,F,false,24,Pit Bull,Boxer,false,Black,White,Adoption
true,Dog,F,false,36,German Shepherd,Labrador Retriever,false,Buff,,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
false,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Blue Tabby,White,Adoption
true,Dog,F,true,84,Chihuahua Shorthair,,true,Brown,,Transfer
false,Cat,M,false,144,Domestic Shorthair,,true,Cream Tabby,,Euthanasia
true,Dog,F,true,5,Pit Bull,,true,Blue,White,Adoption
false,Cat,F,true,24,Domestic Shorthair,,true,Torbie,,Transfer
true,Cat,M,false,10,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,11,Manchester Terrier,Toy Fox Terrier,false,Black,White,Adoption
true,Dog,F,false,60,Boxer,Staffordshire,false,Tan,White,Return_to_owner
true,Cat,F,false,4,Domestic Shorthair,,true,Black,White,Adoption
false,Dog,M,true,4,German Shepherd,,true,Sable,,Transfer
true,Cat,M,false,3,Domestic Shorthair,,false,Orange Tabby,White,Transfer
true,Cat,M,false,12,Siamese,,true,Lynx Point,,Adoption
true,Dog,M,false,48,Chihuahua Shorthair,,true,Gold,,Return_to_owner
true,Dog,M,false,48,Jack Russell Terrier,,true,White,Black,Adoption
true,Dog,M,false,24,Chihuahua Longhair,,false,Brown,,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,M,false,5,Dachshund,Chihuahua Shorthair,false,Chocolate,Tan,Adoption
true,Dog,F,false,60,Pit Bull,,true,White,Blue,Return_to_owner
true,Dog,F,false,120,Rottweiler,,true,Black,Tan,Transfer
false,Cat,F,true,5,Domestic Shorthair,,true,White,Black,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
true,Dog,F,false,48,Australian Cattle Dog,,true,Blue Tick,Black,Return_to_owner
false,Cat,F,true,0,Siamese,,true,Lynx Point,,Transfer
true,Dog,M,false,180,Shetland Sheepdog,,true,White,Black,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,true,1,Chihuahua Shorthair,,true,White,Tan,Transfer
true,Cat,M,false,7,Domestic Shorthair,,true,Black,,Adoption
false,Cat,M,true,3,Siamese,,true,Lynx Point,,Transfer
false,Dog,F,false,36,Pit Bull,,true,Blue,White,Adoption
true,Cat,F,false,3,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,F,false,12,Domestic Longhair,,true,Black,,Transfer
false,Dog,M,false,5,Pekingese,,true,Brown,Black,Transfer
true,Cat,M,false,3,Domestic Medium Hair,,true,Blue Tabby,White,Adoption
true,Dog,F,false,11,German Shepherd,,true,Brown,,Adoption
false,Dog,F,true,0,Australian Kelpie,,true,Black,White,Transfer
true,Dog,F,false,60,Labrador Retriever,,true,Black,,Return_to_owner
true,Dog,F,true,60,Chihuahua Shorthair,,true,Brown Brindle,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,White,Brown Tabby,Adoption
true,Dog,F,false,4,Australian Cattle Dog,,true,Blue Tick,White,Adoption
true,Dog,M,false,8,Chihuahua Shorthair,Italian Greyhound,false,Black,Tan,Adoption
true,Dog,M,false,11,Yorkshire Terrier,Miniature Schnauzer,false,Gray,Tan,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Cream,,Died
true,Dog,M,false,24,Australian Shepherd,Border Collie,false,Brown,White,Adoption
true,Dog,M,false,11,Chihuahua Shorthair,,true,Tan,,Adoption
true,Dog,M,false,24,Carolina Dog,,true,Red,White,Return_to_owner
true,Dog,F,false,24,Labrador Retriever,,true,Tan,White,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,M,false,2,Domestic Medium Hair,,true,Brown Tabby,,Adoption
true,Cat,F,false,6,Domestic Shorthair,,true,White,Brown Tabby,Adoption
true,Dog,M,false,24,American Pit Bull Terrier,Labrador Retriever,false,Chocolate,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,F,false,24,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,false,24,Domestic Shorthair,,true,Tortie,,Transfer
true,Cat,M,true,2,Domestic Longhair,,true,Black Smoke,,Adoption
true,Dog,M,false,2,Catahoula,Pointer,false,Brown Merle,,Adoption
false,Dog,F,true,24,Pit Bull,,true,White,Black,Euthanasia
true,Dog,F,false,8,Labrador Retriever,,false,Black,,Adoption
true,Dog,M,false,36,Pit Bull,,true,White,Red,Transfer
false,Dog,F,false,1,Dachshund,,true,Tricolor,,Adoption
true,Dog,M,false,72,Miniature Schnauzer,,false,Gray,,Return_to_owner
true,Cat,F,false,12,Domestic Shorthair,,true,Blue Tabby,,Return_to_owner
true,Cat,M,false,12,Domestic Shorthair,,true,White,Black,Adoption
true,Dog,F,false,4,Airedale Terrier,,true,Brown,Black,Return_to_owner
true,Dog,F,false,36,Great Pyrenees,German Shepherd,false,White,Cream,Adoption
true,Dog,M,false,12,Labrador Retriever,,true,Tan,White,Return_to_owner
true,Dog,M,false,36,Shih Tzu,Australian Shepherd,false,Red Merle,,Transfer
true,Dog,F,false,36,Chihuahua Shorthair,Dachshund,false,Black,White,Adoption
true,Dog,M,false,24,Dachshund,Chihuahua Shorthair,false,Red,White,Euthanasia
true,Dog,M,false,5,Labrador Retriever,,true,Black,,Adoption
true,Dog,F,false,72,Pit Bull,,true,Brown Brindle,White,Return_to_owner
false,Dog,M,true,120,Chihuahua Shorthair,,true,Tan,,Euthanasia
true,Dog,M,true,12,Chihuahua Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,false,12,Labrador Retriever,,true,Black,White,Return_to_owner
true,Dog,M,true,12,Dachshund,Labrador Retriever,false,Brown,,Return_to_owner
true,Dog,M,false,144,Jack Russell Terrier,,true,White,Brown,Return_to_owner
true,Dog,M,true,60,Shih Tzu,,true,White,Brown,Transfer
true,Cat,F,true,1,Siamese,,true,Seal Point,,Transfer
true,Dog,F,false,24,Chihuahua Shorthair,Dachshund,false,Tricolor,,Adoption
true,Dog,M,false,12,Staffordshire,,true,White,Tan,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,Black,White,Adoption
false,Dog,F,false,96,Miniature Poodle,,true,Brown,,Transfer
true,Dog,M,false,8,Pointer,,true,White,Brown Brindle,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,60,Australian Shepherd,,true,White,Brown,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Adoption
true,Dog,F,false,24,German Shepherd,,true,Sable,Black,Adoption
true,Dog,F,false,60,Labrador Retriever,,true,Tan,,Return_to_owner
true,Dog,F,false,12,Labrador Retriever,,false,Tan,Buff,Return_to_owner
true,Dog,F,false,7,Australian Kelpie,,true,Black,,Adoption
true,Dog,M,false,5,Basset Hound,,true,Blue Merle,Brown,Adoption
true,Cat,,,36,Domestic Shorthair,,true,Brown Tabby,,Return_to_owner
true,Cat,F,false,144,Domestic Medium Hair,,true,Tortie,,Transfer
true,Cat,M,false,5,Domestic Shorthair,,false,Black Smoke,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,1,Chihuahua Shorthair,,true,Tricolor,,Adoption
false,Dog,M,false,1,Beagle,,true,Tricolor,,Adoption
true,Dog,F,false,3,Miniature Poodle,Miniature Schnauzer,false,Chocolate,,Adoption
true,Dog,F,false,24,Labrador Retriever,,true,Yellow,,Adoption
true,Dog,M,false,12,Labrador Retriever,,true,Black,,Adoption
true,Cat,F,false,11,Domestic Shorthair,,true,Torbie,White,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Silver Tabby,White,Adoption
true,Cat,M,true,2,Domestic Shorthair,,true,Black Smoke,,Adoption
true,Dog,F,false,60,Pit Bull,,true,Red,,Euthanasia
true,Dog,F,false,24,Miniature Poodle,,true,White,Apricot,Adoption
true,Dog,M,true,96,Labrador Retriever,,true,Black,,Return_to_owner
true,Dog,M,false,12,Pit Bull,,true,Brown,White,Return_to_owner
false,Dog,M,false,5,Carolina Dog,,true,Sable,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,48,Labrador Retriever,,true,Black,White,Adoption
true,Dog,M,false,5,German Shepherd,Labrador Retriever,false,Tricolor,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
false,Dog,M,false,2,Labrador Retriever,,true,White,Tan,Adoption
true,Dog,F,false,12,Anatol Shepherd,,true,White,Tricolor,Return_to_owner
false,Dog,M,false,10,Dachshund Longhair,,false,Tan,White,Adoption
true,Dog,F,false,24,Pit Bull,,true,White,,Transfer
false,Dog,F,false,2,Queensland Heeler,,true,Red Tick,,Adoption
true,Dog,M,true,12,Labrador Retriever,,true,Black,,Return_to_owner
true,Dog,M,false,24,Labrador Retriever,,false,Black,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,White,Blue,Adoption
false,Cat,F,true,1,Domestic Shorthair,,true,White,Gray,Transfer
true,Dog,F,false,72,Labrador Retriever,,true,Black,,Return_to_owner
true,Dog,M,false,12,German Shepherd,,true,Sable,,Return_to_owner
true,Cat,M,false,36,Siamese,,true,Lynx Point,,Return_to_owner
true,Cat,F,false,144,Domestic Shorthair,,true,Tortie,,Adoption
true,Dog,F,false,2,Pit Bull,Labrador Retriever,false,Black,,Adoption
true,Dog,M,false,24,Collie Smooth,,true,Black,,Transfer
false,Dog,M,false,12,Labrador Retriever,,true,Black,White,Adoption
false,Cat,F,true,2,Siamese,,true,Lynx Point,,Transfer
true,Dog,F,false,84,Australian Cattle Dog,,true,Black,White,Return_to_owner
true,Dog,F,false,132,Chow Chow,Cardigan Welsh Corgi,false,Red,White,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,M,false,4,Domestic Shorthair,,true,Cream Tabby,White,Adoption
true,Dog,F,false,48,Basset Hound,,false,Tricolor,,Adoption
true,Dog,M,false,5,Maltese,Shih Tzu,false,White,Brown,Return_to_owner
true,Dog,F,false,60,Beagle,,true,Tricolor,,Return_to_owner
true,Dog,M,false,3,Labrador Retriever,Greyhound,false,Tan,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,true,12,Pit Bull,,true,Blue,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,M,false,72,Chihuahua Shorthair,,true,Tan,White,Return_to_owner
true,Dog,F,false,120,Rat Terrier,,false,Tricolor,,Adoption
true,Dog,M,false,120,English Springer Spaniel,Beagle,false,Black,White,Euthanasia
true,Dog,F,false,6,Labrador Retriever,,true,White,Brown,Transfer
true,Cat,F,false,3,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Calico,,Adoption
true,Dog,M,true,192,Australian Cattle Dog,,true,Brown Brindle,,Euthanasia
false,Cat,,,,Domestic Shorthair,,true,Black Tabby,White,Transfer
true,Dog,M,true,9,Labrador Retriever,Australian Cattle Dog,false,Black,White,Return_to_owner
true,Dog,M,false,36,Beagle,,true,Black,White,Adoption
true,Dog,M,false,60,Chihuahua Shorthair,,true,Brown,,Adoption
true,Dog,F,false,24,Basenji,Chow Chow,false,Tan,,Return_to_owner
false,Cat,,,24,Domestic Shorthair,,true,White,Brown Tabby,Euthanasia
true,Dog,F,false,12,German Shepherd,,true,Black,Tan,Transfer
false,Dog,M,false,24,Cairn Terrier,,true,Black,,Adoption
true,Dog,F,false,72,Chihuahua Shorthair,,true,Black,Tricolor,Adoption
true,Dog,F,false,24,French Bulldog,,true,White,,Return_to_owner
true,Cat,M,false,1,Domestic Medium Hair,,true,Black,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,F,false,48,Pug,,true,Tan,,Return_to_owner
false,Dog,F,true,2,Chihuahua Shorthair,,true,Buff,White,Transfer
true,Cat,M,false,7,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,F,false,12,Carolina Dog,,true,Tan,,Adoption
true,Cat,F,false,156,Domestic Longhair,,true,Tortie,,Adoption
true,Dog,M,false,12,Collie Rough,,true,Sable,White,Transfer
true,Cat,F,true,48,Siamese,,true,Seal Point,,Transfer
true,Cat,M,false,7,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,false,60,Labrador Retriever,,true,Black,,Transfer
true,Dog,F,false,84,Labrador Retriever,Border Collie,false,Yellow,,Return_to_owner
false,Dog,M,false,12,English Springer Spaniel,,false,Brown,White,Return_to_owner
true,Cat,F,false,24,Domestic Shorthair,,true,Tortie,,Return_to_owner
false,Dog,M,true,1,Boston Terrier,,false,Black,White,Died
true,Dog,M,false,24,Chihuahua Shorthair,,true,White,Tan,Adoption
true,Cat,F,true,1,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,7,Cardigan Welsh Corgi,,true,Brown,,Adoption
false,Dog,F,false,2,Labrador Retriever,,true,Black,White,Adoption
true,Dog,M,false,12,Labrador Retriever,,true,Brown,White,Adoption
true,Dog,M,false,60,Great Dane,,true,Blue,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Cream,,Transfer
true,Dog,M,false,12,American Staffordshire Terrier,,true,Blue,White,Transfer
true,Dog,M,false,24,Boxer,,false,Brown Brindle,,Return_to_owner
false,Dog,F,false,1,Jack Russell Terrier,Beagle,false,Brown,White,Adoption
true,Dog,F,false,144,Miniature Schnauzer,Miniature Poodle,false,Gray,,Adoption
true,Cat,F,false,24,Domestic Shorthair,,true,Calico,,Adoption
true,Cat,M,true,60,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,true,3,Domestic Shorthair,,true,Calico,,Adoption
true,Dog,M,true,24,Pit Bull,,true,Black,White,Transfer
true,Cat,M,false,2,Domestic Medium Hair,,true,Black,White,Adoption
false,Cat,M,true,5,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,72,Pointer,,false,Brown,White,Transfer
false,Cat,M,true,9,Domestic Shorthair,,true,Flame Point,,Euthanasia
true,Dog,M,false,96,Standard Poodle,Labrador Retriever,false,Chocolate,,Return_to_owner
true,Dog,M,false,24,Pit Bull,,true,Brown Brindle,,Adoption
true,Cat,M,false,60,British Shorthair,,true,Brown Tabby,Black,Return_to_owner
true,Dog,M,false,1,Australian Cattle Dog,,true,Brown Brindle,White,Adoption
