hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,color1,color2,outcome
true,Cat,M,false,48,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Dog,M,false,2,Boxer,Black Mouth Cur,Tan,White,Adoption
true,Dog,M,false,24,American Bulldog,,Tricolor,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,7,Labrador Retriever Mix,,Yellow,,Return_to_owner
true,Dog,F,true,24,Pit Bull Mix,,Black,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,M,false,12,Boxer,,Red,White,Adoption
true,Dog,F,true,48,Pit Bull Mix,,White,Black,Return_to_owner
true,Dog,M,false,12,Jack Russell Terrier Mix,,White,,Return_to_owner
false,Cat,F,false,24,Domestic Shorthair Mix,,Calico,,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,24,Cairn Terrier Mix,,Tan,Brown,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,M,true,132,Dachshund,,Brown,,Return_to_owner
true,Cat,M,false,4,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,36,American Staffordshire Terrier,Labrador Retriever,Brown,White,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Blue Cream,,Transfer
false,Cat,M,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,M,false,24,Rhod Ridgeback Mix,,Brown,White,Transfer
true,Cat,F,false,96,Domestic Shorthair Mix,,Brown Tabby,,Return_to_owner
true,Dog,M,false,24,American Staffordshire Terrier Mix,,Red,White,Adoption
true,Cat,F,false,12,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,11,Boxer Mix,,Brown,,Adoption
true,Cat,M,true,1,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,M,false,156,Domestic Longhair Mix,,Brown Tabby,,Return_to_owner
false,Dog,F,false,48,Shih Tzu,Havanese,Cream,,Transfer
false,Cat,F,true,24,Domestic Longhair Mix,,White,Black,Transfer
true,Dog,M,false,96,Chihuahua Shorthair Mix,,White,Brown,Return_to_owner
true,Cat,M,false,48,Domestic Shorthair Mix,,Blue,,Transfer
true,Dog,F,false,60,Miniature Poodle,Yorkshire Terrier,Black,White,Return_to_owner
true,Cat,F,true,8,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,24,German Shepherd Mix,,Black,Tan,Return_to_owner
false,Cat,,,24,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,Brown,Transfer
false,Dog,F,false,12,Pbgv Mix,,Black,,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Tortie,,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Dog,M,false,2,Labrador Retriever,Pit Bull,Tan,,Adoption
true,Dog,F,false,36,Doberman Pinsch Mix,,Liver,Buff,Return_to_owner
true,Dog,M,false,24,Wire Hair Fox Terrier,,White,Brown,Transfer
true,Cat,F,false,12,Domestic Shorthair Mix,,Blue Tabby,White,Transfer
true,Cat,M,false,4,Domestic Shorthair Mix,,Black,White,Adoption
false,Cat,F,true,0,Siamese Mix,,Lynx Point,,Euthanasia
true,Dog,M,false,120,Miniature Poodle,Pomeranian,Black,,Adoption
true,Dog,M,false,120,Labrador Retriever Mix,,Brown,,Transfer
false,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,12,Dachshund Mix,,Brown,,Transfer
false,Cat,M,true,1,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,M,false,60,Australian Cattle Dog Mix,,White,Brown Brindle,Adoption
true,Dog,F,false,24,Labrador Retriever Mix,,Black,White,Adoption
true,Cat,F,false,12,Domestic Longhair,,White,Black,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,,,12,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Brown,White,Return_to_owner
true,Cat,F,false,24,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,F,true,4,Chihuahua Shorthair Mix,,Buff,Black,Transfer
false,Cat,F,true,1,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,60,Pit Bull Mix,,Blue,White,Euthanasia
true,Dog,M,false,72,Pit Bull Mix,,Brown Brindle,White,Return_to_owner
true,Dog,M,false,12,Flat Coat Retriever Mix,,Black,,Transfer
true,Dog,M,false,48,Labrador Retriever Mix,,Tan,,Return_to_owner
true,Cat,M,true,1,Domestic Shorthair Mix,,Black Tabby,,Transfer
true,Dog,F,false,36,Weimaraner,,Silver,,Adoption
true,Dog,F,false,5,Chihuahua Shorthair Mix,,Black,,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Black,White,Adoption
true,Cat,F,false,3,Domestic Shorthair Mix,,Tortie,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Dog,M,false,2,Miniature Schnauzer Mix,,White,Black,Adoption
false,Dog,M,true,24,Jack Russell Terrier Mix,,Tricolor,,Transfer
true,Dog,F,false,11,Bullmastiff Mix,,Black Brindle,,Adoption
true,Dog,M,true,36,Pit Bull Mix,,Red,White,Return_to_owner
false,Cat,F,true,0,Siamese Mix,,Flame Point,,Transfer
true,Dog,F,false,72,Pit Bull Mix,,Black,White,Transfer
true,Dog,F,false,12,Pit Bull Mix,,Brown,White,Adoption
true,Dog,M,true,12,Pit Bull Mix,,Tan,White,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair Mix,,Torbie,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,1,German Shepherd Mix,,Black,Tan,Adoption
true,Dog,M,false,24,Miniature Schnauzer Mix,,Gray,White,Adoption
true,Cat,F,false,1,Domestic Shorthair Mix,,Torbie,,Adoption
true,Cat,F,false,24,Domestic Shorthair Mix,,Tortie,,Return_to_owner
false,Cat,,,0,Domestic Shorthair Mix,,Black,White,Transfer
false,Dog,F,false,3,Pointer Mix,,Brown,White,Transfer
true,Dog,F,false,36,Border Collie Mix,,Black,White,Transfer
true,Cat,M,false,3,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tricolor,,Transfer
true,Dog,F,false,36,Labrador Retriever Mix,,Chocolate,White,Return_to_owner
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Buff,,Adoption
true,Dog,F,false,36,German Shepherd,,Tan,Black,Adoption
true,Dog,M,true,156,Dachshund,,Brown,,Return_to_owner
true,Dog,F,false,11,Pit Bull Mix,,Brown,White,Euthanasia
true,Dog,F,false,24,Shiba Inu Mix,,Red,,Return_to_owner
true,Dog,F,false,24,Anatol Shepherd Mix,,Tan,Black,Adoption
false,Cat,F,true,5,Domestic Shorthair Mix,,White,Black,Transfer
true,Dog,M,true,24,Pit Bull Mix,,Blue,White,Euthanasia
true,Dog,M,false,12,Pit Bull,German Shepherd,Brown,White,Return_to_owner
true,Cat,M,false,12,Domestic Longhair Mix,,Blue,White,Transfer
false,Cat,F,false,2,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,F,false,3,Australian Cattle Dog Mix,,Blue Merle,,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,108,Dachshund Mix,,Tricolor,Tan,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Dog,F,false,24,Boxer Mix,,White,Tricolor,Transfer
true,Dog,F,true,36,Pit Bull Mix,,White,Brown,Return_to_owner
true,Dog,M,true,144,Pug,Labrador Retriever,Brown,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair Mix,,Orange Tabby,White,Euthanasia
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,F,true,12,Border Collie,Whippet,Black,White,Adoption
false,Dog,M,true,156,Chow Chow,Golden Retriever,Red,,Euthanasia
true,Cat,F,false,2,Domestic Longhair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,24,Pit Bull,Australian Cattle Dog,White,Blue,Transfer
true,Dog,F,false,12,Labrador Retriever,Pit Bull,Black,White,Adoption
true,Dog,F,false,60,Basset Hound Mix,,White,Brown,Return_to_owner
true,Cat,F,false,96,Domestic Shorthair Mix,,White,,Adoption
true,Dog,M,false,24,Pit Bull Mix,,Tan,White,Transfer
false,Dog,M,false,36,Dachshund Mix,,Blue Merle,,Adoption
false,Cat,,,24,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,24,Dachshund,Chihuahua Shorthair,White,Tan,Adoption
true,Dog,F,false,48,Chihuahua Shorthair Mix,,White,,Return_to_owner
false,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,,Adoption
false,Dog,M,false,96,Pomeranian Mix,,Tan,White,Transfer
false,Cat,M,true,12,Domestic Medium Hair Mix,,Blue Tabby,,Transfer
true,Cat,M,false,36,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,M,true,1,Irish Setter,Pit Bull,Brown,Black,Transfer
true,Cat,F,true,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,12,Pit Bull Mix,,Blue,White,Return_to_owner
true,Cat,F,false,4,Domestic Shorthair,,White,Blue,Adoption
false,Dog,M,false,2,Australian Cattle Dog Mix,,White,Brown,Adoption
true,Dog,M,false,24,Jack Russell Terrier,Basset Hound,White,Orange,Adoption
false,Dog,F,false,36,Chihuahua Longhair Mix,,Black,Tan,Adoption
true,Dog,M,false,7,Miniature Poodle Mix,,White,,Transfer
false,Dog,F,true,0,Chihuahua Shorthair Mix,,Buff,,Euthanasia
true,Cat,M,true,1,Domestic Medium Hair Mix,,Orange Tabby,,Transfer
true,Dog,F,false,36,Pug Mix,,Buff,,Return_to_owner
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Chocolate,White,Transfer
true,Dog,F,false,36,Chihuahua Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,7,Chihuahua Shorthair Mix,,Black,White,Return_to_owner
true,Dog,F,false,2,Border Terrier,Chihuahua Shorthair,Black,White,Adoption
true,Dog,M,true,2,Boxer Mix,,Brown,Black,Transfer
true,Dog,F,false,12,Australian Kelpie Mix,,Red,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair Mix,,Cream Tabby,White,Transfer
true,Cat,F,false,48,Siamese Mix,,Flame Point,,Transfer
true,Cat,M,false,12,Domestic Shorthair Mix,,White,Blue,Transfer
false,Dog,F,false,24,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Cat,F,false,4,Domestic Shorthair Mix,,Blue,White,Adoption
false,Cat,,,0,Siamese Mix,,White,,Transfer
true,Dog,F,false,4,Pit Bull Mix,,Fawn,White,Adoption
true,Dog,F,false,84,Shiba Inu Mix,,Black,Tan,Euthanasia
false,Dog,,,0,Labrador Retriever Mix,,White,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,White,Black,Adoption
true,Dog,F,false,132,Pembroke Welsh Corgi Mix,,Gold,White,Euthanasia
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Tan,,Adoption
false,Dog,F,true,0,Chihuahua Shorthair Mix,,Tan,,Transfer
true,Cat,M,false,84,Domestic Longhair Mix,,Orange Tabby,White,Return_to_owner
true,Dog,M,false,108,Pomeranian,Schipperke,Black,White,Return_to_owner
false,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Red,,Return_to_owner
true,Dog,M,false,36,Chihuahua Shorthair,,Brown,,Return_to_owner
false,Cat,F,false,3,Domestic Shorthair Mix,,Tortie,,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Blue,White,Adoption
false,Cat,F,true,6,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,24,Pit Bull Mix,,Brown Brindle,White,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,36,American Bulldog Mix,,White,,Return_to_owner
false,Dog,F,false,36,Border Collie Mix,,White,Black,Adoption
false,Dog,F,false,12,Miniature Poodle Mix,,Apricot,,Transfer
false,Dog,M,false,3,German Shepherd Mix,,Brown,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Black,White,Transfer
false,Dog,F,false,5,Australian Cattle Dog,Boxer,White,Tan,Transfer
true,Cat,F,false,48,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,48,Bulldog Mix,,White,,Return_to_owner
true,Dog,F,false,36,Anatol Shepherd,Australian Cattle Dog,Tricolor,,Transfer
true,Cat,F,false,36,Domestic Shorthair Mix,,Blue Tabby,,Euthanasia
true,Cat,F,false,2,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,M,false,2,Great Pyrenees Mix,,White,,Adoption
true,Dog,M,false,10,Pit Bull Mix,,Chocolate,White,Adoption
true,Cat,F,false,11,Domestic Shorthair Mix,,Tortie,,Return_to_owner
false,Cat,F,false,24,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Dog,M,false,36,Chow Chow Mix,,Tan,,Transfer
true,Dog,F,false,48,Chihuahua Shorthair Mix,,Brown,,Return_to_owner
true,Dog,M,false,36,Cocker Spaniel,,Red,,Transfer
true,Dog,F,false,12,Catahoula Mix,,Brown Brindle,White,Return_to_owner
false,Dog,F,false,12,Australian Cattle Dog,Collie Rough,Red,White,Adoption
false,Dog,M,false,3,Miniature Schnauzer Mix,,Black,,Adoption
true,Dog,M,false,24,Pit Bull Mix,,Black,White,Euthanasia
false,Cat,M,true,0,Domestic Shorthair Mix,,Black Tabby,,Transfer
true,Dog,F,false,72,Pit Bull,Labrador Retriever,Tan,White,Adoption
true,Dog,F,false,2,Bull Terrier Mix,,Fawn,,Adoption
true,Cat,F,false,36,Domestic Shorthair Mix,,Torbie,,Transfer
true,Cat,M,false,108,Maine Coon Mix,,Cream Tabby,White,Transfer
false,Cat,F,false,3,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,true,8,Labrador Retriever Mix,,Black,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,true,1,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Cat,F,false,48,Domestic Shorthair,,Black,,Adoption
true,Dog,M,false,11,Pit Bull Mix,,Brown,White,Return_to_owner
false,Cat,F,true,3,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,M,false,24,Dogo Argentino Mix,,White,Black,Transfer
false,Dog,M,false,4,Australian Shepherd,Dachshund,Chocolate,Tan,Adoption
true,Dog,M,false,12,Labrador Retriever Mix,,Yellow,,Adoption
true,Dog,F,false,84,Jack Russell Terrier Mix,,White,Black,Return_to_owner
false,Cat,F,false,2,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,M,false,6,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,96,Chihuahua Shorthair Mix,,Black,Tan,Adoption
true,Dog,F,false,12,Dachshund Mix,,Black,Tan,Adoption
true,Dog,F,false,6,Labrador Retriever Mix,,Chocolate,,Adoption
true,Dog,M,false,84,Shiba Inu,,Red,White,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,4,Boston Terrier Mix,,Black,Brown Brindle,Adoption
true,Dog,M,false,6,Border Collie Mix,,Black,White,Adoption
false,Cat,M,true,1,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Torbie,,Transfer
false,Cat,M,true,12,Domestic Shorthair Mix,,Blue Tabby,,Transfer
true,Cat,M,false,4,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,F,false,72,Labrador Retriever Mix,,Brown,White,Adoption
true,Dog,M,false,2,Black Mouth Cur Mix,,Red,,Adoption
true,Dog,M,false,168,Chihuahua Shorthair Mix,,Buff,,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Gray Tabby,White,Adoption
true,Dog,F,true,2,Labrador Retriever Mix,,Tan,White,Transfer
true,Cat,F,true,12,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,2,Labrador Retriever,Pit Bull,Tricolor,,Adoption
false,Cat,F,true,2,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,F,false,2,Doberman Pinsch Mix,,Tricolor,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Blue,,Transfer
true,Dog,F,true,72,Chihuahua Shorthair Mix,,Brown,,Return_to_owner
true,Dog,M,true,24,Pit Bull,,Brown Brindle,White,Euthanasia
true,Dog,M,false,24,Pembroke Welsh Corgi Mix,,Black,Tricolor,Return_to_owner
true,Dog,M,false,120,Beagle Mix,,Tricolor,,Return_to_owner
true,Cat,F,false,24,Siamese Mix,,Tortie Point,,Adoption
false,Cat,F,true,120,Domestic Shorthair Mix,,Cream Tabby,White,Euthanasia
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,true,72,Labrador Retriever Mix,,Red,,Transfer
false,Dog,F,false,3,Chihuahua Shorthair Mix,,Tan,Black,Adoption
true,Dog,M,false,48,Pit Bull Mix,,Black,White,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,36,Labrador Retriever,Border Collie,Black,White,Adoption
true,Dog,M,true,24,Chihuahua Shorthair,Shih Tzu,Black,White,Transfer
true,Dog,M,false,24,Collie Smooth Mix,,Tricolor,,Adoption
false,Cat,F,true,36,Domestic Medium Hair Mix,,Tortie,,Transfer
true,Dog,F,false,96,Golden Retriever,,Gold,,Return_to_owner
true,Cat,F,false,60,Domestic Shorthair Mix,,Tortie,,Return_to_owner
true,Dog,M,false,24,Pug,Border Terrier,Black,Tan,Transfer
false,Dog,F,true,12,Pit Bull Mix,,Brown Brindle,Black,Euthanasia
true,Dog,M,false,60,Basset Hound Mix,,White,Black,Return_to_owner
true,Dog,F,false,36,Australian Kelpie,Pit Bull,Black,,Return_to_owner
true,Dog,M,false,60,Cane Corso,,Black Brindle,,Return_to_owner
false,Cat,F,true,48,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Cat,M,false,2,Domestic Medium Hair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,24,Catahoula Mix,,Brown Brindle,White,Return_to_owner
true,Dog,M,false,36,Black Mouth Cur,German Shepherd,Sable,,Return_to_owner
false,Cat,,,8,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,72,Pit Bull,Border Collie,Black,White,Return_to_owner
true,Dog,M,false,9,Labrador Retriever,Vizsla,Gold,,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
false,Cat,,,6,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tan,White,Return_to_owner
true,Dog,M,false,12,Dogo Argentino Mix,,White,,Adoption
true,Dog,F,true,5,Anatol Shepherd Mix,,Buff,,Transfer
true,Cat,F,false,5,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,F,false,24,Pit Bull Mix,,Blue,White,Return_to_owner
true,Dog,M,false,2,Border Collie Mix,,Chocolate,Black,Transfer
true,Dog,M,false,96,Yorkshire Terrier Mix,,Tan,Black,Return_to_owner
false,Cat,F,false,2,Domestic Shorthair Mix,,White,,Adoption
true,Dog,F,true,3,Labrador Retriever,Australian Shepherd,White,Tan,Transfer
true,Dog,F,false,8,Italian Greyhound Mix,,Black,White,Adoption
false,Cat,F,true,1,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,2,Siamese Mix,,Lilac Point,,Adoption
false,Dog,M,true,2,Pit Bull Mix,,Black,Tan,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,F,false,60,Boxer Mix,,Fawn,White,Return_to_owner
true,Dog,M,false,24,Chihuahua Shorthair Mix,,White,Tan,Transfer
true,Dog,M,false,60,Cairn Terrier Mix,,Tan,,Adoption
false,Cat,F,true,3,Domestic Shorthair Mix,,Torbie,,Transfer
false,Dog,M,false,12,Chihuahua Shorthair Mix,,Black,White,Adoption
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tricolor,,Adoption
true,Cat,M,false,36,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,3,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,true,2,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,F,false,7,Pit Bull Mix,,Blue,White,Adoption
true,Dog,F,false,60,Labrador Retriever Mix,,Black,,Adoption
false,Cat,F,true,0,Siamese Mix,,Lilac Point,,Transfer
true,Dog,M,false,36,Labrador Retriever Mix,,White,,Adoption
false,Cat,F,true,4,Domestic Shorthair Mix,,Black,,Transfer
false,Dog,M,true,0,German Shepherd Mix,,Sable,,Transfer
true,Dog,M,false,36,Border Collie Mix,,Black,White,Return_to_owner
true,Dog,F,false,48,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Dog,M,false,8,Jack Russell Terrier,Italian Greyhound,Brown Brindle,White,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Cat,M,false,12,Domestic Medium Hair Mix,,Brown Tabby,White,Transfer
true,Cat,F,false,12,Domestic Medium Hair Mix,,Black,,Transfer
true,Dog,F,false,72,Miniature Schnauzer,Miniature Poodle,Black,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,true,24,Pit Bull Mix,,White,Brown,Euthanasia
false,Cat,M,true,24,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,F,false,2,Domestic Longhair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,24,Chihuahua Shorthair Mix,,White,Blue Merle,Transfer
true,Dog,M,false,11,Jack Russell Terrier Mix,,White,Tan,Transfer
true,Cat,M,false,9,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,36,Labrador Retriever Mix,,Chocolate,,Return_to_owner
true,Dog,F,false,6,Pit Bull Mix,,White,Blue,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Blue,,Transfer
true,Dog,F,false,12,Pit Bull Mix,,Brown,White,Adoption
true,Cat,M,true,2,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,6,Pit Bull Mix,,Blue,,Adoption
false,Cat,,,24,Domestic Medium Hair Mix,,Black,White,Transfer
true,Dog,M,true,168,Chihuahua Shorthair Mix,,Sable,,Euthanasia
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Cat,M,false,48,Siamese Mix,,Seal Point,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Dog,F,false,6,Staffordshire Mix,,Brown,White,Adoption
false,Cat,F,true,12,Ragdoll Mix,,Lynx Point,,Transfer
true,Dog,F,false,36,Siberian Husky,,White,Black,Adoption
true,Dog,F,false,24,Labrador Retriever Mix,,Black,,Adoption
true,Dog,M,false,24,Miniature Poodle Mix,,White,,Return_to_owner
true,Dog,F,false,84,Jack Russell Terrier,Beagle,White,Brown,Adoption
false,Dog,F,false,12,Dachshund Longhair Mix,,Chocolate,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue,,Transfer
true,Dog,M,false,24,American Pit Bull Terrier Mix,,Brown,,Transfer
false,Cat,,,12,Domestic Shorthair Mix,,White,Gray,Transfer
true,Dog,M,false,3,Leonberger Mix,,Brown,White,Adoption
true,Dog,F,true,60,American Bulldog Mix,,White,Brown Brindle,Euthanasia
true,Dog,M,false,36,German Shepherd Mix,,Tan,Black,Adoption
true,Cat,M,false,10,Maine Coon Mix,,Brown Tabby,,Adoption
true,Dog,M,false,24,Miniature Poodle Mix,,White,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Tortie,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,12,Yorkshire Terrier,Miniature Poodle,Gray,,Adoption
true,Dog,F,true,48,Rhod Ridgeback Mix,,Brown,,Transfer
true,Dog,F,false,108,Chihuahua Shorthair Mix,,Fawn,,Adoption
