"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"true","Dog","M","false","2","Redbone Hound","","true","Tricolor","","Adoption","Medium","12","14","600","800","5","5","2","1","1","2","1"
"true","Dog","M","false","36","Chihuahua Longhair","","true","Tricolor","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","7","Chesa Bay Retr","","true","Chocolate","White","Adoption","Large","10","13","700","900","3","4","3","2","3","5","3"
"true","Dog","F","false","11","Labrador Retriever","","true","Yellow","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","36","Queensland Heeler","","true","Black","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","M","false","24","Australian Cattle Dog","Pit Bull","false","Black","White","Euthanasia","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","84","Labrador Retriever","Beagle","false","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","24","Pit Bull","","true","Brown","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","12","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Labrador Retriever","Chow Chow","false","Red","White","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","4","Pit Bull","","true","Brown","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","48","American Pit Bull Terrier","Catahoula","false","White","Tan","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","3","Domestic Longhair","","true","Black","","Adoption","","","","","","","","","","","",""
"true","Cat","F","false","2","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Boxer","","true","Brown Brindle","","Adoption","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Dog","M","false","48","Dachshund","","true","White","Tan","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Cat","F","false","2","Domestic Shorthair","","true","Torbie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Tortie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Australian Cattle Dog","German Shorthair Pointer","false","White","Tricolor","Return_to_owner","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Dog","F","true","4","Pit Bull","","true","Chocolate","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","M","true","3","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","3","Domestic Shorthair","","true","Orange Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Blue Tabby","White","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","Plott Hound","","true","Brown Brindle","","Adoption","Medium","12","14","300","500","3","4","2","1","1","2","1"
"true","Dog","M","false","5","Labrador Retriever","German Shepherd","false","Tan","Black","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Dog","F","false","7","Flat Coat Retriever","","true","Chocolate","","Adoption","Medium","10","13","1000","1200","5","4","3","2","5","5","3"
"true","Cat","F","true","0","Domestic Shorthair","","true","Tortie","","Died","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","2","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","true","12","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","2","Pug","","true","Brown","Black","Adoption","Small","12","15","300","500","5","4","5","1","5","4","4"
"true","Dog","F","false","36","Chihuahua Shorthair","","true","White","Chocolate","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","12","American Bulldog","","true","White","Black","Adoption","Medium","10","12","700","900","4","4","2","1","2","3","3"
"true","Dog","F","false","2","Labrador Retriever","","true","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","M","true","0","Domestic Shorthair","","true","Blue Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","1","Domestic Shorthair","","true","Black","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","5","Jack Russell Terrier","","true","White","","Return_to_owner","Small","13","16","700","1000","5","4","2","2","3","2","5"
"true","Dog","M","false","4","Wirehaired Pointing Griffon","","true","Black","White","Return_to_owner","Medium","12","14","600","800","3","4","3","3","2","4","1"
"false","Cat","F","true","4","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","12","Domestic Shorthair","","true","Brown Tabby","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","36","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","84","Domestic Longhair","","true","Black","","Transfer","","","","","","","","","","","",""
"false","Cat","M","true","36","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","24","Domestic Shorthair","","true","Brown Tabby","White","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","Border Collie","","true","Black","White","Return_to_owner","Medium","12","15","600","800","5","5","3","3","3","5","3"
"true","Dog","M","false","24","French Bulldog","Chihuahua Shorthair","false","Black","Red","Transfer","Small","10","12","2000","4000","5","2","2","2","3","3","2"
"true","Dog","M","false","10","German Shepherd","","true","Black","","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","120","Greyhound","","true","Tan","White","Adoption","Giant","10","13","500","800","5","5","2","1","3","4","3"
"false","Cat","F","true","96","Domestic Medium Hair","","true","White","","Euthanasia","","","","","","","","","","","",""
"true","Dog","M","false","120","Pug","Chihuahua Shorthair","false","Cream","","Died","Small","12","15","300","500","5","4","5","1","5","4","4"
"true","Dog","M","false","60","Pug","Chihuahua Shorthair","false","Brown","Black","Adoption","Small","12","15","300","500","5","4","5","1","5","4","4"
"false","Cat","M","true","5","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","144","Flat Coat Retriever","","true","Black","","Transfer","Medium","10","13","1000","1200","5","4","3","2","5","5","3"
"true","Dog","F","false","24","German Shepherd","","true","Black","Brown Brindle","Transfer","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Dog","F","true","24","Pit Bull","","true","Red","Brown","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","12","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","2","Labrador Retriever","","true","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","2","Chihuahua Longhair","","true","Sable","Tan","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","72","American Staffordshire Terrier","","false","Brown","White","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"false","Cat","","","24","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","true","2","Domestic Shorthair","","true","Blue","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","84","Chihuahua Longhair","","true","Brown","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","M","true","2","Domestic Medium Hair","","true","Brown Tabby","White","Adoption","","","","","","","","","","","",""
"true","Cat","M","false","4","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","11","Pointer","Labrador Retriever","false","White","Black","Adoption","Medium","12","15","400","500","5","5","1","1","1","2","1"
"true","Dog","F","false","24","Australian Shepherd","","false","Red Merle","","Return_to_owner","Medium","12","15","600","800","5","5","3","3","3","4","3"
"true","Dog","F","true","3","Pit Bull","","true","White","Brown","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","36","Chihuahua Shorthair","","true","Cream","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Manx","","true","Orange Tabby","","Adoption","Medium","12","14","200","400","5","4","5","3","1","5","3"
"true","Dog","F","false","48","Dachshund","","true","Black","White","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Cat","F","false","2","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","3","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","1","Cairn Terrier","Chihuahua Shorthair","false","Tan","","Transfer","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Cat","F","true","1","Domestic Shorthair","","true","Tortie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","10","Soft Coated Wheaten Terrier","","true","Cream","","Adoption","Medium","12","15","800","1000","5","4","1","5","3","4","2"
"false","Dog","M","true","6","Beagle","","true","Tan","White","Transfer","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Dog","F","false","9","English Pointer","","true","White","Black","Return_to_owner","Medium","12","15","400","500","5","5","1","1","1","2","1"
"true","Dog","M","true","120","St. Bernard Smooth Coat","","true","White","Brown","Euthanasia","Giant","8","10","1500","1800","4","4","5","3","5","3","4"
"true","Dog","M","false","4","Pit Bull","","true","Tan","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","M","false","2","German Shepherd","Pembroke Welsh Corgi","false","Tricolor","Brown","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","M","true","144","Chihuahua Longhair","","true","Tan","","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","24","Domestic Shorthair","","true","Calico","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Shih Tzu","","true","Tricolor","","Transfer","Small","10","16","800","1200","5","2","5","5","3","3","1"
"true","Cat","M","false","108","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","96","Miniature Poodle","","true","Buff","","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","false","12","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","true","2","Newfoundland","","true","Black","White","Transfer","Large","9","12","1500","2000","4","5","5","5","5","4","5"
"false","Dog","F","true","8","Queensland Heeler","","true","White","Brown","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Pit Bull","","true","Brown","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","true","36","Chihuahua Shorthair","","true","Brown","","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
